,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
142,NUJDEB_353,1.1131787671569642,4.4082012778803135,26.0,0.7360557525677177,5.122737884521484,6.4465892827186355,150.0,0.14045253034235863,1000,1.4473370267487597,1.5997268487826597
143,OCERET_380,0.935826279182347,5.886955748435533,80.0,2053.511128482386,1.1630300283432007,6.073362618993679,100.0,2053.511128482386,463,1.4009563260753959,1.5917168137656503
144,OCUPAD_0,0.5574752532386857,2.599769431045195,11.0,0.039259774844658764,0.4963719844818115,2.9158818418259846,28.0,0.04228951601373544,2,3.780593321955905e-05,2.1747893819590303e-05
145,ODETEW_15,0.7312685144752443,2.4649711819785494,13.0,0.13969768142458544,2.224993944168091,3.3289529446766877,33.0,0.2693509671801906,79,0.23883390918322878,0.8813437017569035
146,PAWXUG_3,0.7483702567216576,2.7066968498639907,14.0,0.08768569793272268,1.2637555599212646,3.1039720405510365,30.0,0.04967858757565575,11,0.28910559778876976,0.26722383203642464
147,PEZNAJ_667,0.5573064416288164,3.4113249058011204,18.0,0.034905076659519065,2.126915454864502,4.85558999556274,67.0,0.24206018979640667,859,0.7303382067789492,1.2834429830609135
148,PIKZEO_180,1.2225846307547141,4.328044476631465,26.0,3.1045920219584575,1.6851372718811035,4.539332164884623,80.0,0.6209184515563537,491,1.405778937866586,1.2427389391980612
149,PIZYIH_116,0.5433914767832868,3.249473244223061,30.0,0.023217052339552256,1.2197870016098022,3.620025247729316,51.0,0.01748848822305685,125,0.39548402157035545,0.3950817895878398
150,POGLIH_366,1.4528526733825258,5.554428684668106,92.0,42123.04828030245,3.1759397983551025,6.8848140347761175,174.0,33096.74300174435,991,1.6166426887451948,1.9868358193984612
151,POTTEY_273,0.7313313778541785,3.5117069753141945,18.0,0.12404979696656591,1.2156680822372437,3.940300083050655,58.0,0.0743696195436602,559,0.6513359615663146,0.646028596322687
152,POVVIF_51,0.8755340937480904,3.9570745042230975,22.0,0.07838796393011767,1.732849359512329,3.5639329077330766,50.0,0.039177992510355523,63,0.3849627905602593,0.7179161588539533
153,POWYEG_502,2.3388214070819564,5.419461069347489,64.0,0.3962585192393255,2.538378953933716,5.375187656762345,76.0,0.3962585192393255,653,1.8282728756561886,1.6880350103157014
154,PUSLAQ_151,1.6590733916868468,4.428604503769437,30.0,63.28153191185394,1.6145212650299072,5.234566342761256,62.0,21.097881021033775,175,1.4418714826785433,2.009645963424939
155,QEDJOA_196,0.5556873994434782,3.2655646800829428,30.0,0.05194290885122345,0.91043621301651,3.793347114303597,60.0,0.03899412887894146,229,0.4050377552182325,0.4545924666197867
156,QIRRUE_717,0.14330348113164823,2.433243714300117,12.0,0.006279339417718535,3.1263835430145264,3.950082474949517,89.0,0.33420201297235996,728,0.31946377006768945,0.6023730029336019
157,QODWEM_5,1.1356724065283246,3.5991516273116604,21.0,0.018037034771203768,2.0127408504486084,3.7472237302755658,39.0,0.018062372919423652,88,0.7221242548367708,1.1408627772039508
158,RIVLUE_113,1.1159638827962481,4.547006360188284,28.0,16.75521040292688,5.673515796661377,6.507192141585373,144.0,1.124423095162455,1000,1.1981416941603196,1.9598607844820473
159,RIWYAX_24,1.0855201424047702,4.335098580014164,45.0,1.0001092520056563,1.0870493650436401,4.426978814358339,55.0,0.8596116527645247,87,0.974836858201793,0.865707860254183
160,RUTXUZ_30,0.9954698658765248,3.6100190099718015,22.0,0.0877434042416717,1.2473738193511963,3.834352456621899,42.0,0.030321640870346996,44,0.44246586431766977,0.8960423225784928
161,SAFVOM_776,1.1179330111328103,4.11551531285103,27.0,0.2210363363425352,3.0481958389282227,5.314221862806591,140.0,0.37866495592117283,1000,1.2111262913733913,1.4612891171415079
162,SAVXUI_1,0.7745917877732224,2.6228198379070893,14.0,0.04739010343221853,0.8439227938652039,2.8334948002296274,24.0,0.0411263998028652,3,0.10406759398250953,0.08036055633002981
163,SOTGOX_3,0.6122146855616634,2.090385864565782,10.0,0.029445522465239585,1.114315390586853,3.0597462830507998,38.0,0.01714974601053185,9,0.12042728971377903,0.3375888937722378
164,SUMMOC_28,1.2883208393418528,5.1401910054207605,30.0,18.860929835225143,1.288323163986206,5.1401910054207605,30.0,18.860929835225143,87,1.8171836938761072,1.8171836938761072
165,SUQJET_430,1.3425642812586744,5.534004473611209,72.0,3037.1176226682187,1.6555590629577637,5.613253326393926,80.0,3037.1176226682187,708,1.6624427180735442,1.6594951786075702
166,TEGXEI_3,0.7589331523817606,2.5745271154330562,14.0,0.1379864144152027,1.1040288209915161,3.4233655364265823,38.0,0.09099455996021145,11,0.26150776944056586,0.7029434535808972
167,TENBOD_1,0.6882207189036168,2.182023712612872,11.0,0.06295727515616192,0.8509644865989685,2.576193145927105,17.0,0.06295727515616192,8,0.08902792713480467,0.18438978008135054
168,TERSIS_725,1.993283442191739,6.1558907672058565,40.0,669801.5974185213,2.090924024581909,6.250681173544653,76.0,133960.33994186198,781,3.5029973205405005,3.5485078413612055
169,TETMOU_15,0.9984914066475334,3.64075760080234,20.0,0.1181968253738235,0.9801452159881592,3.8942317284780033,24.0,0.1181968253738235,33,0.42350864396313526,0.4813825131399785
170,TIHMUS_4,0.573818529014589,2.5674400454334587,22.0,0.1392323210223294,0.5941275358200073,2.679885180315397,24.0,0.1392323210223294,6,0.06438618381588457,0.08895656153183262
171,UDAWIG_183,1.4599939861041142,4.1271407032555185,42.0,1.3256116043774202,1.9093384742736816,4.9798473285421165,90.0,0.6712909119890199,198,0.46061292204648696,0.7965076692262221
172,UGONEJ_19,0.4258629259613486,2.1175899954036987,10.0,0.1294788437740603,1.5461177825927734,3.3449531697806902,53.0,0.12542580208834447,31,0.13244105322138688,0.46572977414570493
173,UNDECO_0,0.5659721709441486,2.2787551832357877,11.0,0.08965154294696134,0.7079842686653137,2.379850181799383,13.0,0.08965154294696134,4,0.0967532594954319,0.19603399404798827
174,UZUKUW_291,1.0465664564399053,3.7129975482522837,24.0,0.37180330112379467,2.8359925746917725,4.5433285201884495,101.0,0.41071647225694924,969,0.9727510832347188,1.0484018523648606
175,VAWTAQ_801,0.7213005660089508,3.3522729292644797,18.0,0.035824889838401465,2.4860215187072754,4.71306199090103,79.0,0.21773418319973,877,0.7159931680269791,0.9893092834139523
176,VENZOD_0,0.5048074972547278,2.10242800896963,10.0,0.13580396580393397,1.0769764184951782,2.396019951266605,14.0,0.13580396580393397,6,0.11892932480804097,0.21265168232429854
177,VEVHAF_36,0.13050776431303152,2.172158277622656,10.0,0.05029550359745782,2.387338399887085,3.359408796306659,49.0,0.2837895063694743,75,0.23680843263933093,0.4544117439565296
178,VORZEH_11,1.0011224855813687,3.250803984668976,18.0,0.16415760452080327,2.539001226425171,4.04280033062155,50.0,0.26079275680421254,371,0.7369593495419187,0.8201576655533032
179,WECCAI_4,0.7355728646279014,2.358752394314776,12.0,0.0898661424991391,1.3538215160369873,2.814507053635223,24.0,0.0898661424991391,10,0.18904531378945366,0.2239743505771954
180,WECCUC01_106,1.4447309894438727,4.000975264217144,32.0,799.2920853423473,2.153334140777588,4.316639500053757,64.0,799.2920853423473,910,1.4093066866591153,1.258740071933481
181,WECKIY_32,1.1245742282581428,3.8900169599063914,20.0,0.09970514785883557,1.124574899673462,3.8900169599063914,20.0,0.09970514785883557,45,0.7657656650133804,0.7657656650133804
182,WIFNEF_17,1.137849048213511,3.8452518806216913,24.0,1.7343299239544194,1.4748963117599487,4.836642397079552,88.0,0.26510283439016147,110,1.054777275748903,1.6891356419452546
183,WIGLUT_307,0.4734115683155378,2.494170155580955,13.0,0.0060226876284823466,3.1724910736083984,4.707671683134825,61.0,0.05754521969560158,580,0.2871845560946369,1.6181756767629532
184,WISCUW01_8,0.5480960876506796,2.7754747579830457,15.0,0.014906827133662313,0.5126882791519165,3.0431882504991385,27.0,0.02928800164300755,9,0.23275171097817493,0.48582027250768034
185,WUBGAB_170,1.208704629524944,4.0598510773758525,24.0,1.5369514524708456,2.6445415019989014,4.833628295531095,88.0,0.2568896821590854,993,1.0263890451600535,0.8272310995851031
186,WUMSON_527,1.1073384122825165,4.640094008312052,28.0,10.1480230334592,4.008834362030029,5.640172644765274,82.0,1.1566230033774267,808,1.1243630108426053,1.376418534336171
187,WURVEL_88,1.1229767720232597,4.567150346973382,45.0,2.8880052661334386,1.2337234020233154,4.62655178271464,61.0,2.4808389706703275,104,0.6203282073740866,0.9835073220711714
188,XETJUC_8,0.7657318317745798,2.1196751169337054,11.0,0.17485298810085012,1.8146523237228394,3.005951324138463,49.0,0.06328378064309077,10,0.31123648671254456,0.12867030201017382
189,YACWIK_459,1.5885018610309258,5.706553161455095,40.0,3941445.685646592,2.657240629196167,6.525400685273661,130.0,303188.14368545596,995,1.9246030152134441,2.271370873575761
190,YARFON_7,0.8353316903525333,2.6134870883746837,14.0,0.028852774856625275,1.2094190120697021,2.839597823370236,18.0,0.028852774856625275,10,0.2539030248640479,0.4903682665615392
191,YAZKOZ_5,0.7624948154326935,2.442497598988732,12.0,0.01573784760898976,1.360593318939209,2.77900147303825,16.0,0.01573784760898976,6,0.16527780943836357,0.28073516559610656
192,YITZIK_12,0.8460296896148694,3.560007741071283,22.0,0.19636409439412741,0.8468650579452515,4.044900851528356,55.0,0.05518415435053043,43,0.7833856959813019,0.9655938630266596
193,YIWHOB01_24,0.9973336242815953,4.390768842521699,58.0,3.520599427795968,0.9973289966583252,4.390768842521699,58.0,3.520599427795968,35,0.7852871491904052,0.7852871491904052
194,YUPHIA_2,0.7305042291027259,2.5296912579231723,13.0,0.014067328896417007,1.344029188156128,2.8393954311470444,26.0,0.014067328896417007,24,0.1930227106758382,0.22129276608515358
195,ZOYJEC_2,0.08013906924524655,2.2728395098831657,11.0,0.003039686328322072,0.4771226644515991,3.29530428560958,35.0,0.025426389443824533,5,0.004088820606885424,0.12228166686511743
196,ZZZMZM01_32,1.2137545938826058,4.305220519915811,24.0,1.0345867590470923,1.286068081855774,4.594234309771847,28.0,1.0345867590470923,81,0.7790351000410562,0.8058205199676083
