,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
78,AAGGAG10_0005,0.2157694074513395,3.347306917413173,18.0,0.03240679655855515,0.3370952308177948,3.6602556641814536,39.0,0.03240679655855515,78,0.45060790722643196,0.5002664034998632
79,ACOPUF_0001,0.014126712001544812,2.466029057358431,12.0,0.0010517783401597651,0.525718629360199,3.9845100183913957,35.0,0.10721462940050054,11,0.014539161758458707,0.31928509173556163
80,ADEZIU_0346,3.637036156418937e-05,2.0956012316516706,10.0,6.864907855498177e-06,7.015833854675293,5.725858683849032,54.0,0.20621533647382886,1000,5.501467166046936e-05,1.2464392215893474
81,AFUTOL_0002,0.06467430986890284,2.4143186198229087,12.0,0.005053958047814917,1.5603615045547485,3.013782013364564,30.0,0.28243497422421554,15,0.030195304288685776,0.2503263317798523
82,AGAJIB_0001,1.635537959504212e-07,6.385476782392593,34.0,0.0,0.011186440475285053,6.705337175457612,42.0,0.0,2,1.7763568394002505e-15,0.0014536654619687894
83,AJILUA_0001,0.0,2.1496055721467147,11.0,0.0,0.7091343998908997,3.3544318744129953,29.0,0.01543456278839037,24,8.881784197001252e-16,0.4591130788704674
84,BAMGOL10_0007,0.0072632174014634005,2.0025725625812414,10.0,0.00028203040143609423,2.373366117477417,3.2841236052613314,46.0,0.20340359218909457,7,3.239640995200688e-05,0.15094630081742944
85,BANROX_0001,0.8396293000712641,2.584705521027927,13.0,0.12016004291563226,1.9450749158859253,2.847118913210813,53.0,0.06517298275891506,1,0.0,0.0
86,BARYOI_0033,0.012405305194777703,2.394167324856649,12.0,0.0027816575047932405,2.0917856693267822,4.680464233245567,70.0,0.3148501812818539,144,9.694049592479104e-05,0.8369194527151258
87,BAYSOJ_0001,0.0,2.600949300017767,14.0,4.736951571734001e-16,0.04476168006658554,2.849962454035219,16.0,4.736951571734001e-16,4,1.7763568394002505e-15,0.015574707510420005
88,BIHYAS10_0012,1.1458945261235816,3.457968177044339,19.0,0.03135821373082408,3.0414695739746094,4.185820933499572,80.0,0.35321463466002284,24,0.12367110786143476,0.2107853437006626
89,CAMVES01_0001,0.7840453977607065,3.3052081462245853,18.0,0.01171257922607538,1.4687552452087402,3.715255029290679,68.0,0.22389808597908153,1,0.0,0.0
90,CAPINC_0001,1.43771812714464e-07,2.260183545674412,11.0,0.0,0.7124652862548828,2.2195045138057456,13.0,0.0,2,4.440892098500626e-16,0.0
91,CAZVEF_0005,2.384185791015625e-07,3.063741204070315,16.0,0.0,0.02769709937274456,3.0593908939642853,24.0,0.0,18,0.14197299727023172,0.3820486569277439
92,CHMADP_0005,3.604550104229233e-07,5.258358469188071,28.0,6.361241829463681e-14,0.0012364473659545183,5.23340035653103,36.0,6.361241829463681e-14,8,0.015990960232130647,0.03542987956596644
93,COFKAK_0001,0.0292671863037951,5.2601907235945164,48.0,0.4108115053563636,0.7992345094680786,6.406018698068907,160.0,0.2140882212797004,8,0.0023754399313222763,0.10160848999456551
94,CPDPSC_0001,0.0,2.908982669762365,15.0,2.3070123340531443e-14,0.32477498054504395,4.762785376054712,34.0,0.007446899853914335,211,0.10553866960664271,1.3487768945577336
95,CUQYUI_0001,1.9170950812581449,3.791142316727529,24.0,0.2548948757467075,3.540722131729126,4.833503915669017,96.0,0.40456099454687844,1,0.0,0.0
96,CUZQUJ_0001,0.03839743617527841,3.652927666479044,22.0,0.02344922382873316,0.6078039407730103,4.224101866129563,52.0,0.03150680670547581,2,2.6218414734824336e-05,0.00028873284477448635
97,CYDECO_0004,0.4762534386130741,2.1508812125731165,10.0,0.10105404703117563,0.46040332317352295,2.166156788605972,12.0,0.10105404703117563,4,8.881784197001252e-16,8.881784197001252e-16
98,DAFKUR_0001,0.09757481670932623,4.1313056779584985,42.0,0.01648453110623832,0.1685481071472168,4.233408272657706,96.0,0.01648453110623832,2,0.0011139646526006075,0.0023192303452503893
99,DAZGEQ01_0001,0.14883895730403007,2.4077140336611884,12.0,0.0010537846217374327,0.9490860104560852,3.03482948080267,24.0,0.2965258041403864,23,0.06277582753883548,0.27052147254247716
100,DEMHUY01_0001,0.0,3.8386895228582874,20.0,2.330204164647351e-15,0.03323936462402344,4.17862524519022,28.0,2.330204164647351e-15,2,0.0,8.881784197001252e-16
101,DEMJAG10_0001,0.0,4.199764804255016,22.0,0.0,0.02930893562734127,4.485956510306776,30.0,0.0,1,0.0,0.0
102,DETHAL_0001,2.9418175503653186,3.1590348834260946,30.0,0.0006024835752870928,4.118541717529297,3.3123955551898816,40.0,0.009447133346805156,2,0.00017460366034471875,0.0002275194814727044
103,DEWCOY_0001,1.593352074725415,6.00676243505305,98.0,2876.5345917299264,2.7741825580596924,6.442223004621909,182.0,2157.499813334303,57,0.0,0.113517082596295
104,DOVXUI_0001,0.15723446083067807,2.6606186753159937,14.0,0.013003885601186482,0.7538238167762756,3.5467854728602184,60.0,0.026833516665403567,6,0.0014191253112163515,0.07407825686626035
105,DOZWUL_0001,0.0,2.667077479680361,14.0,0.0,0.07050319015979767,3.182214485913285,30.0,0.0,1,0.0,0.0
106,DUBQUN_0001,0.8467549131892713,2.1989061800479144,11.0,0.008058945693656174,1.5243432521820068,2.9667387654165753,36.0,0.018519742046616224,1,0.0,0.0
107,DUPKEE_0002,0.1965106551237317,3.382180828565291,18.0,0.01534632909086188,0.6457754373550415,4.712589331511253,92.0,0.1488899684729649,16,2.311763916518217e-05,0.5215933553265586
108,DUVGOQ10_0002,3.785575380717939,3.4042645572243115,35.0,0.07041133375861425,4.6343488693237305,4.230846678681308,109.0,0.31382938184938464,8,7.808593956326604e-06,0.05066165537963574
109,DZCDON_0001,0.0,2.0944697658099996,10.0,0.0,0.7189891934394836,2.1227081681594764,14.0,0.0,6,0.02456955859671872,0.046737035818269046
110,FIMKAO_0001,0.031464588395779376,5.770876761884659,55.0,200.25670645406043,0.5021136403083801,6.516011454682014,79.0,150.1970104996211,4,0.0009776120568734115,0.002225221403502786
111,FIWZEQ_0001,0.5170916679340476,2.160173707598535,10.0,0.0915692410476198,1.6787031888961792,2.700353861693876,26.0,0.05802962221648486,3,0.0,0.03340044958156474
112,FOKCUE_0001,1.9778333071299705,2.7086508985384126,25.0,3.7775401399759088,5.065173625946045,3.8674044293085044,145.0,0.4245293388523824,1,0.0,0.0
113,GLSARM_0001,6.644439639775784e-05,2.4010559232163655,12.0,1.3530877406335408e-06,0.030515819787979126,2.8752485826230827,29.0,1.3530877406335408e-06,6,0.07937277263156517,0.19456311684514294
114,GOBSIZ_0001,1.1239159602905075e-07,3.5101004542106287,18.0,5.88891778853618e-16,0.021638913080096245,3.4769916392986864,22.0,5.88891778853618e-16,2,8.881784197001252e-16,2.220446049250313e-15
115,GOKREE_0001,0.021631273999911507,2.717616096131198,14.0,0.001591859599211492,0.08512226492166519,3.0355395154682094,31.0,0.01392108936916427,4,0.00017225184244740177,0.014239231512346961
116,GUGWOV_0078,0.032704499685197924,3.080377195861829,26.0,0.015245514958369129,2.748565196990967,4.0343900496067,57.0,0.1498164664491099,103,0.000520292368865416,0.7828481399510006
117,HEBHUR_0001,1.2649756783314166,2.8218030115719306,15.0,0.0016756170189479614,2.991121768951416,3.855978619622032,63.0,0.2143167147280265,2,8.444114880656883e-06,0.001686370339540666
118,HEBLIJ_0001,2.585038164481833,3.50533751219901,24.0,1.6317576141279848,4.22802734375,4.326790149869379,100.0,0.3415084338983771,1,0.0,0.0
119,HEGNEO_0032,0.10716368377063609,2.701130881830461,14.0,0.0001875995702536986,1.1787816286087036,3.3611445619908213,52.0,0.30769151357066343,32,1.4752723912270227e-05,0.2504936403200855
120,HEGNOY_0001,0.07533634318824457,2.7038820245251167,14.0,0.010306700336824785,0.5066998600959778,3.223348182574562,48.0,0.028671690475323086,8,6.031802584605117e-05,0.14343977953388842
121,HETJIA_0001,3.62102905820368,5.8992460978960475,73.0,43726.99909402357,4.040167808532715,6.293531376034057,96.0,36999.769632410746,1,0.0,0.0
122,HTENTX10_0113,0.8333688900372724,2.371939918689102,12.0,0.08938052180806202,2.5619988441467285,3.798826540683504,53.0,0.3220763507161581,132,0.14854432733373368,0.3447176048521077
123,IDUZEN_0001,0.00902627645997895,3.7214634747548656,23.0,0.013064887106677388,2.4094409942626953,5.26656953000597,93.0,0.1503713590640354,652,0.00013702185428909885,0.9006101721725912
