,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
118,HEBLIJ_47_27.585,0.25385177988371294,3.523251167435056,24.0,0.2344887634293291,0.984258770942688,4.258511114222036,100.0,0.1005949756116835,74,0.7806034154353916,0.7102557554625619
119,HEGNEO_00_25.169,0.5723790472527132,2.7193510255947824,14.0,0.048336157525951426,1.7117916345596313,3.6042178139149588,52.0,0.23638671187699908,18,0.1251447026869128,0.17145607443590283
120,HEGNOY_00_28.288,0.1721893311371349,2.718068926183121,14.0,0.001177649979683003,0.47586193680763245,3.289203592608214,48.0,0.04155680548058315,42,0.16414829726675384,0.21608634625597922
121,HETJIA_09_20.817,1.7280015693724071,5.8066554209373225,73.0,13015.793349332345,1.669570803642273,5.617418371897268,96.0,11013.364536043595,17,1.4576558412349794,1.1021109126379676
122,HTENTX10_02_16.668,0.7626495730534911,2.403587472188306,12.0,0.04124289093003942,2.1572866439819336,3.7842451836602646,53.0,0.0692062387725586,25,0.036581761972396265,0.24323305392696382
123,IDUZEN_063_48.696,0.9937971270455435,3.796241068830546,23.0,0.5151471282299805,4.304494380950928,4.798143091195462,93.0,0.15019700219682944,129,0.9213578061139329,1.661767386413529
124,IHOYEJ_02_-0.004,0.35156833121017633,2.7144252614099296,14.0,0.006131337585483799,0.6485261917114258,3.0825952536258137,22.0,0.006131337585483799,71,0.25640202221543973,0.49657803961952096
125,IWUGUC_78_31.736,0.7548429462727082,3.3640272078813673,19.0,0.031494449342231064,2.363013982772827,4.845529938624672,99.0,0.07125153953234509,87,0.40760780947035746,0.8666092669591094
126,JECWIY_10_18.016,0.09879849381870605,2.7187642780521952,14.0,0.009665868770486854,1.0146739482879639,4.078125492252833,74.0,0.010703747004639589,42,0.23591458798823028,0.8779605900601481
127,JEFHEH_014_5.229,0.42726243119431945,3.0829461305344164,16.0,0.07020850063602287,0.41168126463890076,3.142614963398054,20.0,0.07020850063602287,370,0.4150349266981803,0.5521393384394537
128,JELTID_0_76.686,0.07421159202157333,2.101117938550809,10.0,0.003464174547507713,0.21779213845729828,2.7745700006177123,31.0,0.02545227496691166,10,0.050406601981461296,0.1293081149149904
129,JILWEG_22_20.245,0.41663190691900914,2.809548254831102,14.0,0.05789498559607501,1.870280385017395,4.165875751276091,58.0,0.11277276210145032,72,0.2749926395862148,0.6623056923425494
130,JOKNEC_10_17.349,0.4418914605658216,3.0068446214597326,16.0,0.05664016368955202,1.0595179796218872,3.971893119544694,49.0,0.1864830747987034,92,0.26803536510179615,0.6624857316045931
131,JOKPAA_025_82.272,0.4665796500161945,3.1232006787570556,16.0,0.0488456896015105,0.5409551858901978,3.422082777877343,30.0,0.02442291904625861,229,0.3871802459702014,0.4594842588452135
132,KEPNAU_07_14.245,1.5985153717603124,5.403995138072707,33.0,39.16293273280668,2.448791980743408,5.789028334511133,150.0,2.4205642160378993,30,0.7142899070165392,0.9362408377529681
133,KETVAG10_069_3.649,0.7672524608324888,4.220239904381882,22.0,0.19289478213665412,1.0364620685577393,4.505149147536564,26.0,0.19289478213665412,823,0.8222930224593417,1.1516554498653973
134,KEYBOH_170_31.516,1.0357397028595767,4.182815301626097,24.0,0.4604657684994174,3.7161355018615723,5.015572564364244,126.0,0.30498884604922677,171,0.6351810763973327,1.0165384185560473
135,KICVUN_025_80.889,0.48028199880437517,3.477134904398391,18.0,0.019552641919342577,0.5646929144859314,3.709384243003241,32.0,0.009776320959671288,335,0.40290534542640666,0.4493640016418019
136,KIHWII_02_6.825,0.45494847236213953,2.3536720560701623,12.0,0.03604816096051424,0.4549410939216614,2.3536720560701623,12.0,0.03604816096051424,33,0.18731143197392042,0.18731143197392042
137,KIVDIC_42_32.388,1.2022828520076652,3.2609753300578403,18.0,0.10006295532887964,1.834518313407898,4.05529214257821,76.0,0.03846279200843527,61,0.4230024194936828,0.34606291818096757
138,KUFPUW_27_28.635,0.8051096315224527,2.803581523867436,14.0,0.036042507959931115,2.133864402770996,3.6628616185251297,55.0,0.5321344256016319,34,0.3259902585149477,0.3133805624617576
139,LENPEA_361_14.142,0.707775149945621,5.34822268365311,30.0,17.275625752863974,0.9197654724121094,6.0856262188231,62.0,5.770305827577243,446,1.8852462678749995,2.249274707925726
140,MOSFEG_146_21.723,1.01523055027953,3.883706607706176,22.0,0.44460684728535693,1.2320553064346313,4.031817955033375,36.0,0.22577861421235307,170,0.6903273326377635,0.85968419115046
141,MUCYIT_30_20.737,0.4945874752565799,2.899456925630427,15.0,0.018029376725543868,1.1652331352233887,4.178532440651742,56.0,0.051328334959839066,61,0.3147837095964867,0.7752772793769798
